player_name,champion_name,role,games_played,wins,win_rate
113,Maokai,UNKNOWN,7,5,0.7142857142857143
113,Nidalee,UNKNOWN,5,2,0.4
113,Sejuani,UNKNOWN,7,2,0.2857142857142857
113,Xin Zhao,UNKNOWN,7,3,0.4285714285714285
1Jiang,Ambessa,UNKNOWN,9,1,0.1111111111111111
1Jiang,Gwen,UNKNOWN,5,3,0.6
1Jiang,K'Sante,UNKNOWN,6,2,0.3333333333333333
1Jiang,Rumble,UNKNOWN,12,3,0.25
1Jiang,Sion,UNKNOWN,8,3,0.375
1xn,Ashe,ADC,9,3,0.3333333333333333
1xn,Corki,ADC,3,3,1.0
1xn,Ezreal,ADC,12,5,0.4166666666666667
1xn,Jhin,ADC,1,1,1.0
1xn,Jinx,ADC,5,4,0.8
1xn,Kai'Sa,ADC,10,2,0.2
1xn,Lucian,ADC,6,1,0.1666666666666666
1xn,Miss Fortune,ADC,12,3,0.25
1xn,Varus,ADC,13,5,0.38461538461538464
1xn,Xayah,ADC,6,2,0.3333333333333333
1xn,Yunara,ADC,1,1,1.0
1xn,Ziggs,ADC,1,0,0.0
369,Aatrox,TOP,13,11,0.8461538461538461
369,Ambessa,TOP,15,10,0.6666666666666666
369,Gnar,TOP,14,13,0.9285714285714286
369,Gragas,TOP,6,5,0.8333333333333334
369,Gwen,TOP,5,5,1.0
369,Jayce,TOP,19,14,0.7368421052631579
369,K'Sante,TOP,12,10,0.8333333333333334
369,Kennen,TOP,1,1,1.0
369,Mordekaiser,TOP,1,0,0.0
369,Ornn,TOP,13,10,0.7692307692307693
369,Poppy,TOP,4,3,0.75
369,Renekton,TOP,15,11,0.7333333333333333
369,Rumble,TOP,20,16,0.8
369,Sion,TOP,15,11,0.7333333333333333
369,Yone,TOP,1,0,0.0
369,Yorick,TOP,2,0,0.0
APA,Annie,MID,5,1,0.2
APA,Aurora,MID,1,1,1.0
APA,Azir,MID,11,7,0.6363636363636364
APA,Taliyah,MID,14,10,0.7142857142857143
APA,Ziggs,MID,10,5,0.5
Abbedagge,Azir,UNKNOWN,5,0,0.0
Abbedagge,Ryze,UNKNOWN,6,0,0.0
Abbedagge,Taliyah,UNKNOWN,7,1,0.1428571428571428
About,Aphelios,ADC,1,0,0.0
About,Corki,ADC,2,1,0.5
About,Ezreal,ADC,2,2,1.0
About,Mel,ADC,1,0,0.0
About,Sivir,ADC,2,2,1.0
About,Varus,ADC,3,3,1.0
About,Yunara,ADC,1,0,0.0
Ackerman,Alistar,UNKNOWN,11,8,0.7272727272727273
Ackerman,Nautilus,UNKNOWN,7,1,0.1428571428571428
Ackerman,Rakan,UNKNOWN,8,3,0.375
Adam,Jayce,UNKNOWN,8,1,0.125
Aegis,Sejuani,UNKNOWN,6,3,0.5
Ahn,Corki,UNKNOWN,11,7,0.6363636363636364
Ahn,Ezreal,UNKNOWN,5,2,0.4
Ahn,Jhin,UNKNOWN,6,3,0.5
Ahn,Kai'Sa,UNKNOWN,8,5,0.625
Ahn,Senna,UNKNOWN,6,3,0.5
Ahn,Varus,UNKNOWN,9,6,0.6666666666666666
Aiming,Corki,ADC,9,5,0.5555555555555556
Aiming,Ezreal,ADC,16,11,0.6875
Aiming,Jhin,ADC,12,9,0.75
Aiming,Kai'Sa,ADC,12,6,0.5
Aiming,Lucian,ADC,9,4,0.4444444444444444
Aiming,Miss Fortune,ADC,14,6,0.4285714285714285
Aiming,Senna,ADC,7,5,0.7142857142857143
Aiming,Sivir,ADC,5,3,0.6
Aiming,Varus,ADC,14,8,0.5714285714285714
Aiming,Yunara,ADC,2,1,0.5
Aiming,Zeri,ADC,7,5,0.7142857142857143
Aiming,Ziggs,ADC,6,4,0.6666666666666666
Aki,Maokai,UNKNOWN,5,1,0.2
Aki,Naafiri,UNKNOWN,5,1,0.2
Aki,Nocturne,UNKNOWN,7,2,0.2857142857142857
Aki,Pantheon,UNKNOWN,9,1,0.1111111111111111
Aki,Sejuani,UNKNOWN,5,0,0.0
Aki,Vi,JUNGLE,13,4,0.3076923076923077
Aki,Viego,UNKNOWN,7,3,0.4285714285714285
Aki,Wukong,UNKNOWN,9,3,0.3333333333333333
Aki,Xin Zhao,UNKNOWN,12,4,0.3333333333333333
Ale,Gwen,UNKNOWN,6,2,0.3333333333333333
Ale,Jax,UNKNOWN,7,2,0.2857142857142857
Ale,Jayce,UNKNOWN,7,4,0.5714285714285714
Ale,K'Sante,UNKNOWN,6,2,0.3333333333333333
Ale,Kennen,UNKNOWN,5,4,0.8
Ale,Ornn,UNKNOWN,8,4,0.5
Ale,Renekton,UNKNOWN,9,5,0.5555555555555556
Ale,Rumble,UNKNOWN,6,5,0.8333333333333334
Ale,Sion,UNKNOWN,9,5,0.5555555555555556
Ale,Yorick,UNKNOWN,5,4,0.8
Alvaro,Alistar,SUPPORT,12,8,0.6666666666666666
Alvaro,Bard,SUPPORT,1,1,1.0
Alvaro,Braum,SUPPORT,11,6,0.5454545454545454
Alvaro,Leona,SUPPORT,5,3,0.6
Alvaro,Lulu,SUPPORT,2,1,0.5
Alvaro,Nautilus,SUPPORT,9,5,0.5555555555555556
Alvaro,Neeko,SUPPORT,7,5,0.7142857142857143
Alvaro,Pantheon,SUPPORT,1,1,1.0
Alvaro,Rakan,SUPPORT,16,10,0.625
Alvaro,Rell,SUPPORT,18,13,0.7222222222222222
Andil,Alistar,SUPPORT,13,4,0.3076923076923077
Andil,Bard,SUPPORT,4,2,0.5
Andil,Braum,SUPPORT,13,6,0.46153846153846156
Andil,Leona,SUPPORT,12,3,0.25
Andil,Nami,SUPPORT,1,0,0.0
Andil,Nautilus,SUPPORT,11,5,0.45454545454545453
Andil,Neeko,SUPPORT,10,4,0.4
Andil,Pantheon,SUPPORT,2,0,0.0
Andil,Poppy,SUPPORT,6,2,0.3333333333333333
Andil,Rakan,SUPPORT,7,4,0.5714285714285714
Andil,Rell,SUPPORT,10,4,0.4
Angel,Ahri,MID,6,3,0.5
Angel,Akali,MID,1,1,1.0
Angel,Aurora,MID,5,2,0.4
Angel,Azir,MID,4,2,0.5
Angel,Malzahar,MID,2,2,1.0
Angel,Neeko,MID,3,3,1.0
Angel,Orianna,MID,9,5,0.5555555555555556
Angel,Ryze,MID,7,2,0.2857142857142857
Angel,Syndra,MID,1,1,1.0
Angel,Taliyah,MID,14,5,0.35714285714285715
Angel,Viktor,MID,9,6,0.6666666666666666
Assum,Aphelios,ADC,2,1,0.5
Assum,Cassiopeia,ADC,2,1,0.5
Assum,Corki,ADC,6,1,0.16666666666666666
Assum,Jhin,ADC,8,2,0.25
Assum,Jinx,ADC,1,1,1.0
Assum,Kai'Sa,ADC,8,4,0.5
Assum,Kalista,ADC,9,4,0.4444444444444444
Assum,Miss Fortune,ADC,20,9,0.45
Assum,Sivir,ADC,1,1,1.0
Assum,Tristana,ADC,1,0,0.0
Assum,Varus,ADC,2,2,1.0
Assum,Xayah,ADC,5,1,0.2
Assum,Yunara,ADC,2,1,0.5
Ayu,Ashe,UNKNOWN,5,3,0.6
Ayu,Jhin,UNKNOWN,9,4,0.4444444444444444
Ayu,Miss Fortune,UNKNOWN,8,7,0.875
Ayu,Senna,UNKNOWN,5,2,0.4
Ayu,Varus,UNKNOWN,5,2,0.4
Baiye,Lucian,UNKNOWN,6,2,0.3333333333333333
Baus,Gragas,TOP,1,1,1.0
Baus,Kled,TOP,2,1,0.5
Baus,Volibear,TOP,2,0,0.0
Bdd,Ahri,MID,14,7,0.5
Bdd,Akali,MID,1,0,0.0
Bdd,Annie,MID,10,6,0.6
Bdd,Azir,MID,10,5,0.5
Bdd,Neeko,MID,2,1,0.5
Bdd,Ryze,MID,20,12,0.6
Bdd,Taliyah,MID,19,9,0.47368421052631576
Bdd,Viktor,MID,5,3,0.6
Bdd,Yone,MID,9,5,0.5555555555555556
Bdd,Ziggs,MID,1,0,0.0
Bdd,Zoe,MID,1,1,1.0
Beichuan,Lillia,UNKNOWN,8,5,0.625
Beichuan,Pantheon,UNKNOWN,7,5,0.7142857142857143
Beichuan,Poppy,UNKNOWN,8,6,0.75
Beichuan,Sejuani,JUNGLE,18,10,0.5555555555555556
Beichuan,Skarner,UNKNOWN,9,4,0.4444444444444444
Beichuan,Vi,UNKNOWN,7,5,0.7142857142857143
Beichuan,Xin Zhao,JUNGLE,19,11,0.5789473684210527
Berserker,Aphelios,ADC,1,1,1.0
Berserker,Ashe,ADC,5,1,0.2
Berserker,Corki,ADC,8,1,0.125
Berserker,Ezreal,ADC,6,0,0.0
Berserker,Kai'Sa,ADC,10,3,0.3
Berserker,Lucian,ADC,8,2,0.25
Berserker,Miss Fortune,ADC,7,1,0.1428571428571428
Berserker,Varus,ADC,5,0,0.0
Berserker,Xayah,ADC,5,1,0.2
Berserker,Yunara,ADC,1,1,1.0
Berserker,Zeri,ADC,5,0,0.0
BeryL,Alistar,UNKNOWN,12,7,0.5833333333333334
BeryL,Bard,UNKNOWN,8,4,0.5
BeryL,Braum,SUPPORT,14,9,0.6428571428571429
BeryL,Karma,UNKNOWN,6,4,0.6666666666666666
BeryL,Leona,SUPPORT,13,10,0.7692307692307693
BeryL,Nautilus,UNKNOWN,11,3,0.2727272727272727
BeryL,Neeko,UNKNOWN,10,5,0.5
BeryL,Poppy,UNKNOWN,9,5,0.5555555555555556
BeryL,Rakan,UNKNOWN,10,5,0.5
BeryL,Rell,UNKNOWN,11,5,0.4545454545454545
BeryL,Renata Glasc,UNKNOWN,6,3,0.5
Bin,Ambessa,TOP,17,10,0.5882352941176471
Bin,Aurora,TOP,1,1,1.0
Bin,Gnar,TOP,7,4,0.5714285714285714
Bin,Gwen,TOP,9,8,0.8888888888888888
Bin,Jax,TOP,7,4,0.5714285714285714
Bin,Jayce,TOP,9,7,0.7777777777777778
Bin,K'Sante,TOP,6,4,0.6666666666666666
Bin,Malphite,TOP,3,2,0.6666666666666666
Bin,Ornn,TOP,9,8,0.8888888888888888
Bin,Renekton,TOP,21,12,0.5714285714285714
Bin,Rumble,TOP,22,13,0.5909090909090909
Bin,Shen,TOP,1,1,1.0
Bin,Sion,TOP,14,9,0.6428571428571429
Bin,Yorick,TOP,16,14,0.875
Bin,Zaahen,TOP,1,0,0.0
Blaber,Jarvan IV,JUNGLE,1,1,1.0
Blaber,Nidalee,JUNGLE,2,2,1.0
Blaber,Sejuani,JUNGLE,8,5,0.625
Blaber,Skarner,JUNGLE,8,5,0.625
Blaber,Vi,JUNGLE,9,8,0.8888888888888888
Blaber,Wukong,JUNGLE,7,5,0.7142857142857143
Boal,Aatrox,UNKNOWN,5,4,0.8
Boal,Ambessa,UNKNOWN,8,3,0.375
Boal,Gwen,UNKNOWN,9,6,0.6666666666666666
Boal,Jax,UNKNOWN,6,3,0.5
Boal,K'Sante,UNKNOWN,6,4,0.6666666666666666
Boal,Rumble,UNKNOWN,6,4,0.6666666666666666
Boal,Sion,UNKNOWN,9,5,0.5555555555555556
Boukada,Nidalee,JUNGLE,1,0,0.0
Boukada,Sejuani,JUNGLE,7,3,0.4285714285714285
Boukada,Vi,JUNGLE,8,2,0.25
Boukada,Wukong,JUNGLE,2,1,0.5
Brance,Ezreal,UNKNOWN,5,1,0.2
Breathe,Ambessa,TOP,27,14,0.5185185185185185
Breathe,Gnar,UNKNOWN,6,3,0.5
Breathe,Gwen,TOP,13,6,0.4615384615384615
Breathe,Jax,UNKNOWN,8,2,0.25
Breathe,Jayce,UNKNOWN,8,6,0.75
Breathe,K'Sante,TOP,18,11,0.6111111111111112
Breathe,Renekton,UNKNOWN,6,2,0.3333333333333333
Breathe,Rumble,UNKNOWN,12,6,0.5
Breathe,Sion,TOP,16,4,0.25
Breathe,Yorick,UNKNOWN,12,6,0.5
BrokenBlade,Aatrox,TOP,1,1,1.0
BrokenBlade,Anivia,TOP,1,0,0.0
BrokenBlade,Gnar,TOP,1,0,0.0
BrokenBlade,Jax,TOP,9,7,0.7777777777777778
BrokenBlade,Jayce,TOP,1,1,1.0
BrokenBlade,K'Sante,TOP,7,6,0.8571428571428571
BrokenBlade,Renekton,TOP,5,3,0.6
BrokenBlade,Rumble,TOP,1,1,1.0
BrokenBlade,Sion,TOP,6,5,0.8333333333333334
BuLLDoG,Ahri,MID,6,0,0.0
BuLLDoG,Akali,MID,2,2,1.0
BuLLDoG,Aurora,MID,1,0,0.0
BuLLDoG,Azir,MID,12,4,0.3333333333333333
BuLLDoG,Corki,MID,3,3,1.0
BuLLDoG,Galio,MID,6,1,0.1666666666666666
BuLLDoG,Orianna,MID,9,3,0.3333333333333333
BuLLDoG,Ryze,MID,2,2,1.0
BuLLDoG,Taliyah,MID,14,1,0.0714285714285714
BuLLDoG,Viktor,MID,5,0,0.0
BuLLDoG,Ziggs,MID,1,0,0.0
Busio,Alistar,SUPPORT,10,10,1.0
Busio,Bard,SUPPORT,6,5,0.8333333333333334
Busio,Karma,SUPPORT,1,0,0.0
Busio,Leona,SUPPORT,2,2,1.0
Busio,Lulu,SUPPORT,1,1,1.0
Busio,Neeko,SUPPORT,9,9,1.0
Busio,Pantheon,SUPPORT,1,1,1.0
Busio,Rakan,SUPPORT,6,5,0.8333333333333334
Busio,Rell,SUPPORT,6,5,0.8333333333333334
Bvoy,Corki,ADC,7,4,0.5714285714285714
Bvoy,Ezreal,ADC,13,6,0.4615384615384615
Bvoy,Kai'Sa,ADC,6,1,0.1666666666666666
Bvoy,Lucian,ADC,6,6,1.0
Bvoy,Varus,ADC,6,2,0.3333333333333333
Bwipo,K'Sante,UNKNOWN,6,4,0.6666666666666666
Bwipo,Renekton,UNKNOWN,6,6,1.0
Bwipo,Sion,UNKNOWN,6,5,0.8333333333333334
Caliste,Aphelios,ADC,1,1,1.0
Caliste,Ashe,ADC,5,4,0.8
Caliste,Caitlyn,ADC,1,0,0.0
Caliste,Ezreal,ADC,14,10,0.7142857142857143
Caliste,Jhin,ADC,5,2,0.4
Caliste,Kai'Sa,ADC,5,4,0.8
Caliste,Kalista,ADC,7,5,0.7142857142857143
Caliste,Miss Fortune,ADC,9,7,0.7777777777777778
Caliste,Varus,ADC,11,7,0.6363636363636364
Caliste,Xayah,ADC,5,3,0.6
Caliste,Yunara,ADC,3,3,1.0
Calix,Ahri,UNKNOWN,7,2,0.2857142857142857
Calix,Azir,UNKNOWN,10,2,0.2
Calix,Galio,UNKNOWN,7,1,0.1428571428571428
Calix,Orianna,UNKNOWN,8,1,0.125
Calix,Ryze,UNKNOWN,11,5,0.4545454545454545
Calix,Sylas,UNKNOWN,5,2,0.4
Calix,Taliyah,UNKNOWN,6,2,0.3333333333333333
Calix,Yone,UNKNOWN,9,5,0.5555555555555556
Callme,Akali,MID,1,1,1.0
Callme,Aurora,MID,1,1,1.0
Callme,Neeko,MID,1,0,0.0
Callme,Taliyah,MID,1,0,0.0
Canna,Aatrox,TOP,1,1,1.0
Canna,Ambessa,TOP,14,12,0.8571428571428571
Canna,Gnar,TOP,13,10,0.7692307692307693
Canna,Jayce,TOP,11,7,0.6363636363636364
Canna,K'Sante,TOP,8,5,0.625
Canna,Renekton,TOP,5,4,0.8
Canna,Rumble,TOP,15,8,0.5333333333333333
Canna,Sion,TOP,8,6,0.75
Canyon,Lee Sin,JUNGLE,6,3,0.5
Canyon,Naafiri,JUNGLE,6,6,1.0
Canyon,Nidalee,JUNGLE,7,6,0.8571428571428571
Canyon,Pantheon,JUNGLE,14,13,0.9285714285714286
Canyon,Skarner,JUNGLE,13,12,0.9230769230769232
Canyon,Vi,JUNGLE,15,12,0.8
Canyon,Wukong,JUNGLE,15,13,0.8666666666666667
Canyon,Xin Zhao,JUNGLE,22,20,0.9090909090909092
Caps,Anivia,MID,1,0,0.0
Caps,Annie,MID,6,5,0.8333333333333334
Caps,Aurora,MID,5,4,0.8
Caps,Azir,MID,1,0,0.0
Caps,Corki,MID,2,0,0.0
Caps,Galio,MID,1,0,0.0
Caps,Jayce,MID,1,1,1.0
Caps,Neeko,MID,1,1,1.0
Caps,Orianna,MID,11,8,0.7272727272727273
Caps,Taliyah,MID,11,9,0.8181818181818182
Care,Ahri,MID,17,6,0.35294117647058826
Care,Akali,MID,1,0,0.0
Care,Aurora,MID,11,4,0.36363636363636365
Care,Azir,MID,1,1,1.0
Care,Cassiopeia,MID,2,1,0.5
Care,Corki,MID,7,2,0.2857142857142857
Care,Galio,MID,8,2,0.25
Care,Orianna,MID,1,0,0.0
Care,Qiyana,MID,3,2,0.6666666666666666
Care,Ryze,MID,6,1,0.16666666666666666
Care,Sylas,MID,10,3,0.3
Care,Taliyah,MID,22,7,0.3181818181818182
Care,Tristana,MID,6,0,0.0
Care,Yone,MID,13,4,0.3076923076923077
Career,Bard,SUPPORT,2,2,1.0
Career,Karma,SUPPORT,1,1,1.0
Career,Lulu,SUPPORT,2,1,0.5
Career,Nami,SUPPORT,2,1,0.5
Career,Nautilus,SUPPORT,1,0,0.0
Career,Pantheon,SUPPORT,1,1,1.0
Career,Rakan,SUPPORT,1,1,1.0
CarioK,Maokai,UNKNOWN,8,6,0.75
CarioK,Skarner,UNKNOWN,7,4,0.5714285714285714
CarioK,Trundle,UNKNOWN,6,2,0.3333333333333333
CarioK,Vi,UNKNOWN,7,6,0.8571428571428571
CarioK,Xin Zhao,UNKNOWN,6,4,0.6666666666666666
Carlsen,Ambessa,UNKNOWN,8,3,0.375
Carlsen,Jax,UNKNOWN,6,2,0.3333333333333333
Carlsen,K'Sante,UNKNOWN,10,3,0.3
Carlsen,Rumble,UNKNOWN,5,3,0.6
Carzzy,Corki,ADC,10,4,0.4
Carzzy,Ezreal,ADC,5,1,0.2
Carzzy,Jhin,ADC,8,2,0.25
Carzzy,Kai'Sa,ADC,8,5,0.625
Carzzy,Kalista,ADC,1,0,0.0
Carzzy,Varus,ADC,6,3,0.5
Carzzy,Xayah,ADC,6,4,0.6666666666666666
Carzzy,Yunara,ADC,1,0,0.0
Casting,Ambessa,TOP,3,2,0.6666666666666666
Casting,Aurora,TOP,1,1,1.0
Casting,Gnar,TOP,1,0,0.0
Casting,Gwen,TOP,2,2,1.0
Casting,Poppy,TOP,1,0,0.0
Casting,Renekton,TOP,3,0,0.0
Casting,Rumble,TOP,5,1,0.2
Casting,Sion,TOP,2,0,0.0
Casting,Yorick,TOP,1,0,0.0
Casting,Zaahen,TOP,1,0,0.0
Castle,Ambessa,TOP,1,1,1.0
Castle,Aurora,TOP,1,1,1.0
Castle,Renekton,TOP,1,0,0.0
Castle,Rumble,TOP,6,2,0.3333333333333333
Castle,Sion,TOP,1,1,1.0
Ceos,Alistar,SUPPORT,6,3,0.5
Ceos,Bard,SUPPORT,1,0,0.0
Ceos,Leona,SUPPORT,7,2,0.2857142857142857
Ceos,Nautilus,SUPPORT,7,3,0.4285714285714285
Ceos,Neeko,SUPPORT,1,0,0.0
Ceos,Rakan,SUPPORT,7,2,0.2857142857142857
Ceos,Rell,SUPPORT,7,5,0.7142857142857143
Chovy,Ahri,MID,12,12,1.0
Chovy,Anivia,MID,2,2,1.0
Chovy,Annie,MID,6,6,1.0
Chovy,Aurora,MID,7,6,0.8571428571428571
Chovy,Azir,MID,13,13,1.0
Chovy,Corki,MID,7,7,1.0
Chovy,Galio,MID,19,16,0.8421052631578947
Chovy,Orianna,MID,5,3,0.6
Chovy,Ryze,MID,9,8,0.8888888888888888
Chovy,Sylas,MID,7,5,0.7142857142857143
Chovy,Taliyah,MID,9,8,0.8888888888888888
Chovy,Viktor,MID,9,7,0.7777777777777778
Chovy,Yone,MID,1,1,1.0
Clear,Aatrox,TOP,2,0,0.0
Clear,Ambessa,TOP,9,5,0.5555555555555556
Clear,Aurora,TOP,1,0,0.0
Clear,Gnar,TOP,2,0,0.0
Clear,Gwen,TOP,9,2,0.2222222222222222
Clear,Jax,TOP,9,3,0.3333333333333333
Clear,Jayce,TOP,9,5,0.5555555555555556
Clear,K'Sante,TOP,10,1,0.1
Clear,Kennen,TOP,2,2,1.0
Clear,Renekton,TOP,11,7,0.6363636363636364
Clear,Rumble,TOP,20,9,0.45
Clear,Sion,TOP,9,4,0.4444444444444444
Closer,Vi,UNKNOWN,5,3,0.6
Clozer,Ahri,MID,17,7,0.4117647058823529
Clozer,Annie,MID,6,4,0.6666666666666666
Clozer,Aurora,MID,8,3,0.375
Clozer,Azir,MID,11,2,0.18181818181818182
Clozer,Cassiopeia,MID,6,4,0.6666666666666666
Clozer,Corki,MID,1,0,0.0
Clozer,Jayce,MID,1,1,1.0
Clozer,Neeko,MID,3,3,1.0
Clozer,Orianna,MID,8,1,0.125
Clozer,Ryze,MID,1,1,1.0
Clozer,Syndra,MID,2,1,0.5
Clozer,Taliyah,MID,14,3,0.21428571428571427
Clozer,Viktor,MID,6,2,0.3333333333333333
Clozer,Yone,MID,12,4,0.3333333333333333
Clozer,Ziggs,MID,1,0,0.0
Clozer,Zoe,MID,1,1,1.0
Contractz,Jarvan IV,JUNGLE,5,3,0.6
Contractz,Malphite,JUNGLE,1,0,0.0
Contractz,Maokai,JUNGLE,6,3,0.5
Contractz,Naafiri,JUNGLE,5,2,0.4
Contractz,Sejuani,JUNGLE,6,4,0.6666666666666666
Contractz,Xin Zhao,JUNGLE,10,6,0.6
CoreJJ,Alistar,SUPPORT,7,4,0.5714285714285714
CoreJJ,Nami,SUPPORT,1,0,0.0
CoreJJ,Nautilus,SUPPORT,8,5,0.625
CoreJJ,Poppy,SUPPORT,5,4,0.8
CoreJJ,Rakan,SUPPORT,5,3,0.6
CoreJJ,Rell,SUPPORT,7,5,0.7142857142857143
CoreJJ,Renata Glasc,SUPPORT,7,2,0.2857142857142857
Creme,Ahri,MID,15,15,1.0
Creme,Akali,MID,12,11,0.9166666666666666
Creme,Annie,MID,9,8,0.8888888888888888
Creme,Aurora,MID,13,10,0.7692307692307693
Creme,Azir,MID,27,18,0.6666666666666666
Creme,Corki,MID,3,0,0.0
Creme,Hwei,MID,5,4,0.8
Creme,Neeko,MID,1,0,0.0
Creme,Orianna,MID,13,11,0.8461538461538461
Creme,Ryze,MID,16,13,0.8125
Creme,Sylas,MID,7,5,0.7142857142857143
Creme,Syndra,MID,2,1,0.5
Creme,Taliyah,MID,10,6,0.6
Creme,Tristana,MID,5,5,1.0
Creme,Viktor,MID,14,9,0.6428571428571429
Creme,Yone,MID,11,8,0.7272727272727273
Crisp,Alistar,SUPPORT,23,17,0.7391304347826086
Crisp,Bard,UNKNOWN,5,1,0.2
Crisp,Braum,SUPPORT,15,11,0.7333333333333333
Crisp,Karma,UNKNOWN,10,9,0.9
Crisp,Leona,UNKNOWN,11,6,0.5454545454545454
Crisp,Lulu,UNKNOWN,5,3,0.6
Crisp,Nautilus,UNKNOWN,8,5,0.625
Crisp,Neeko,UNKNOWN,8,4,0.5
Crisp,Poppy,UNKNOWN,7,4,0.5714285714285714
Crisp,Rakan,SUPPORT,18,12,0.6666666666666666
Crisp,Rell,SUPPORT,20,14,0.7
Crisp,Renata Glasc,UNKNOWN,11,8,0.7272727272727273
Croco,Maokai,JUNGLE,5,2,0.4
Croco,Pantheon,JUNGLE,1,0,0.0
Croco,Trundle,JUNGLE,9,3,0.3333333333333333
Croco,Vi,JUNGLE,5,3,0.6
Croco,Wukong,JUNGLE,10,6,0.6
Croco,Xin Zhao,JUNGLE,7,3,0.4285714285714285
Crownie,Caitlyn,ADC,2,2,1.0
Crownie,Corki,ADC,3,0,0.0
Crownie,Yunara,ADC,1,0,0.0
Cryogen,Karma,SUPPORT,1,1,1.0
Cryogen,Thresh,SUPPORT,1,1,1.0
Cube,Aatrox,TOP,10,4,0.4
Cube,Ambessa,TOP,11,6,0.5454545454545454
Cube,Aurora,TOP,1,0,0.0
Cube,Galio,TOP,6,1,0.1666666666666666
Cube,Jayce,TOP,5,2,0.4
Cube,K'Sante,TOP,11,4,0.3636363636363636
Cube,Ornn,TOP,11,5,0.4545454545454545
Cube,Renekton,TOP,10,3,0.3
Cube,Rumble,TOP,23,10,0.43478260869565216
Cube,Sion,TOP,17,5,0.29411764705882354
Cube,Yorick,TOP,16,8,0.5
Cuzz,Jarvan IV,JUNGLE,9,6,0.6666666666666666
Cuzz,Nidalee,JUNGLE,9,6,0.6666666666666666
Cuzz,Pantheon,JUNGLE,7,4,0.5714285714285714
Cuzz,Sejuani,JUNGLE,1,0,0.0
Cuzz,Trundle,JUNGLE,17,7,0.4117647058823529
Cuzz,Vi,JUNGLE,6,1,0.16666666666666666
Cuzz,Viego,JUNGLE,6,3,0.5
Cuzz,Wukong,JUNGLE,19,13,0.6842105263157895
Cuzz,Xin Zhao,JUNGLE,19,10,0.5263157894736842
Czajek,Ahri,UNKNOWN,7,1,0.1428571428571428
Czajek,Azir,UNKNOWN,6,3,0.5
Czajek,Ryze,UNKNOWN,7,5,0.7142857142857143
Czajek,Taliyah,UNKNOWN,5,4,0.8
Czajek,Viktor,UNKNOWN,7,3,0.4285714285714285
DARKWINGS,Azir,MID,1,1,1.0
DARKWINGS,Cassiopeia,MID,1,0,0.0
DARKWINGS,Corki,MID,1,1,1.0
DARKWINGS,Qiyana,MID,1,1,1.0
DARKWINGS,Viktor,MID,1,0,0.0
DOOM,Sejuani,UNKNOWN,6,3,0.5
DOOM,Skarner,UNKNOWN,5,3,0.6
DOOM,Xin Zhao,UNKNOWN,7,5,0.7142857142857143
Delight,Alistar,SUPPORT,17,11,0.6470588235294118
Delight,Bard,SUPPORT,1,0,0.0
Delight,Braum,SUPPORT,11,4,0.36363636363636365
Delight,Leona,SUPPORT,9,5,0.5555555555555556
Delight,Lulu,SUPPORT,1,0,0.0
Delight,Nautilus,SUPPORT,7,4,0.5714285714285714
Delight,Neeko,SUPPORT,6,4,0.6666666666666666
Delight,Pantheon,SUPPORT,5,5,1.0
Delight,Poppy,SUPPORT,9,7,0.7777777777777778
Delight,Rakan,SUPPORT,18,12,0.6666666666666666
Delight,Rell,SUPPORT,17,8,0.4705882352941176
Delight,Renata Glasc,SUPPORT,7,6,0.8571428571428571
Dhokla,K'Sante,TOP,5,3,0.6
Dhokla,Renekton,TOP,1,1,1.0
Dhokla,Rumble,TOP,7,6,0.8571428571428571
Diable,Corki,ADC,1,1,1.0
Diable,Ezreal,ADC,18,7,0.3888888888888889
Diable,Jhin,ADC,1,1,1.0
Diable,Kai'Sa,ADC,15,7,0.4666666666666667
Diable,Kalista,ADC,6,3,0.5
Diable,Lucian,ADC,15,6,0.4
Diable,Sivir,ADC,6,4,0.6666666666666666
Diable,Varus,ADC,12,1,0.08333333333333333
Diable,Xayah,ADC,10,5,0.5
Diable,Yunara,ADC,3,1,0.3333333333333333
Diable,Zeri,ADC,6,1,0.1666666666666666
Disamis,Jarvan IV,UNKNOWN,6,3,0.5
Disamis,Pantheon,UNKNOWN,8,5,0.625
Disamis,Sejuani,UNKNOWN,7,5,0.7142857142857143
Disamis,Vi,UNKNOWN,5,3,0.6
Disamis,Xin Zhao,UNKNOWN,11,6,0.5454545454545454
Doinb,Akali,UNKNOWN,10,5,0.5
Doinb,Annie,UNKNOWN,6,3,0.5
Doinb,Aurora,UNKNOWN,10,5,0.5
Doinb,Galio,UNKNOWN,12,6,0.5
Doinb,Orianna,UNKNOWN,5,2,0.4
Doinb,Ryze,UNKNOWN,10,7,0.7
Doinb,Sylas,UNKNOWN,11,5,0.4545454545454545
Doinb,Taliyah,UNKNOWN,9,6,0.6666666666666666
Doinb,Viktor,MID,13,7,0.5384615384615384
Doran,Ambessa,TOP,12,8,0.6666666666666666
Doran,Aurora,TOP,7,3,0.42857142857142855
Doran,Gnar,TOP,2,1,0.5
Doran,Gwen,TOP,16,11,0.6875
Doran,Jax,TOP,10,5,0.5
Doran,Jayce,TOP,10,9,0.9
Doran,Renekton,TOP,6,5,0.8333333333333334
Doran,Rumble,TOP,17,12,0.7058823529411765
Doran,Sion,TOP,8,5,0.625
